age,balance,average_spending,average_balance,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,has_deposits_no,has_deposits_yes,loan_no,loan_yes,has_insurance_n,has_insurance_y,has_mortgage_no,has_mortgage_yes,predictions
31.0,1098.2808934744905,-5.644940375379974,1212.1406828814072,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49502065079972746
28.0,444.71186153024865,2.0085209361111653,448.2261015691143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4949164318779675
30.0,163.4956806125333,-3.960019404967635,199.53383436772512,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.49475210444584106
27.0,673.9121960731471,3.471720500912393,627.4037775716462,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4946504169276585
29.0,254.34721096342088,2.890608795452099,281.1546396940173,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4945676275866234
44.0,1637.7641702387477,-1.5627758759222798,1694.586690162672,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.4945638838747976
43.0,971.6970211585885,2.020520449596834,955.4468891822123,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.4942221593672845
37.0,4048.8231979880575,-4.429940804664912,4098.102315926206,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4941506732302118
31.0,352.5892978149864,2.763278224003427,287.2130674784158,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49409806056004124
56.0,4239.351785033454,-2.6722411200682474,4260.181874328449,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0.49406897736117095
47.0,258.7330955383727,-2.903450228637041,283.1940333178055,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.49401067456423114
58.0,4934.6101835469835,-2.572424530522294,5039.745213409914,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0.4939894175699911
38.0,1794.7970091744621,0.8670873173852306,1762.8343360161582,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49397196233049745
41.0,6045.2739261521065,2.1872423918855204,6033.546698743847,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,0.4939516673004895
33.0,482.042834836189,-0.9380337337838524,495.3818196803039,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4939495532600205
23.0,737.8421376418737,-0.9252786364353187,757.0591499657816,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4938655975670838
44.0,468.9347124692754,-0.1544522293908585,444.111481988172,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,0.49381423395964386
28.0,420.1578997095396,2.7997270332573954,354.4062173063852,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,0.4937841543059401
38.0,10.8632536845044,-3.3742430442845652,34.89769342007556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49368666011643925
32.0,838.2180539212575,1.534275471089827,822.4215519958694,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.49360368814728356
59.0,1626.3401013109926,2.450813594241763,1641.556318176046,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,0.493578980529214
38.0,549.159289428125,-1.9012302341950589,529.2879840756261,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4935322454723302
38.0,45.688416026008454,-0.5551520468934433,136.1482481481952,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.49347536357733063
46.0,60.34237208530335,-3.0853102329449924,67.45581578572624,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.4934274676828085
44.0,4729.178246804957,-0.8194875427419902,4757.657414481292,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,0.4933394270779112
55.0,-14.747851348910743,-3.2491706897950654,62.25023947436746,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49328599617788915
33.0,1398.3655425284473,1.337993886859531,1300.9015030089008,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4932605074350235
38.0,1730.0295167299173,5.154970089008065,1619.3520692018258,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4932124962698626
33.0,267.98169414204267,4.3000720506350545,323.93815367573796,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4932040578327344
45.0,38.95734978189466,-1.1213892488345851,59.790312871984085,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.49309636853843103
32.0,706.4704016058507,4.7704763960444465,621.7996169341584,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4930890158549358
47.0,130.2072615939083,-1.5307870547494007,185.58695008799606,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.4930772659404763
49.0,1841.848357984902,0.5581683701475595,1813.02983432216,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,0.49303827606783535
28.0,28.325334234305554,-0.8578686933644629,20.139575721748624,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.493001246504234
33.0,1372.2959033739353,0.6745505861598212,1286.584688008073,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49293565340738615
41.0,518.0632166909965,2.501841329256108,446.71635264582557,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49292968580600804
45.0,5385.957411818079,0.9339858108665794,5342.581254022728,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,0.4926634616301629
34.0,1016.4869040483383,0.514312725434711,995.9697608292838,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4926017237524928
45.0,-13.930405192192055,-0.3758879982844374,59.03259689584118,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.49257387550656945
42.0,1820.9200041828155,4.683645903271245,1714.2940628895954,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.4925624418184204
37.0,858.0203689484713,2.4631033154240414,778.3996464633558,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49255472391655
28.0,233.38267934336574,-4.1656342919889475,218.0891677241919,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,0.49255027523845923
39.0,326.3345188924628,-1.8190854938652365,316.866558929952,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.49253717968285654
34.0,94.7117982686025,0.5608142251954746,51.94562901813825,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4924943019289691
30.0,291.82758402533517,1.1003920956764979,312.94714166334023,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49249165970269737
42.0,119.32986792528905,-1.6424782276592993,148.25142365088007,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.4923137689321825
29.0,16.343539411737492,-1.9707322754879886,33.58093411544557,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.492261542546497
42.0,268.0964010168751,-0.9866788706242096,246.59632362385616,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.49222290712252276
32.0,427.52782327526626,2.2225916537298644,383.77948398052945,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.492026138687579
37.0,23.616286050811823,2.09289144924558,18.525048445918916,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.49202103356092564
30.0,970.0622428384282,-0.20802875391303588,978.4766536529704,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49199911756630144
34.0,183.88855726033754,1.0652633532435885,147.51516762987282,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49188722142465346
36.0,1105.1058631730677,-0.5308694381393343,1114.8740590992034,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4918278407114144
35.0,408.3463096512281,2.8658600601740205,387.61776534503747,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.49179126308703713
58.0,2952.4207367584586,2.30244529341835,2956.5152020861115,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,0.49162865907110415
34.0,-0.9989738969318225,0.46722752582485927,-45.31871668951104,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,0.4916136560807231
51.0,500.79584217607805,-1.778146852494906,524.4832499030306,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49158226950303197
46.0,402.79491940078395,3.122612065639844,345.17196879193307,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,0.49157129975071423
48.0,3652.548526230834,-1.1929895374112676,3633.725754671098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,0.4915244077017094
30.0,53.606844101480235,1.643020420345512,62.731991872354335,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49151792326819665
29.0,945.4872876279829,-2.782328933513636,1021.3663821551254,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49150798547940544
33.0,135.0393434723358,1.894323345443504,91.65006773301661,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.4914919283637959
33.0,146.24535314476768,3.1434738765267394,100.09479776451319,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49145816226316297
54.0,320.77136764131643,0.082502815952746,353.95934710347615,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,0.49142398015397654
42.0,1544.2640549820903,8.461591242198429,1453.3458989420312,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.49141376311700435
31.0,72.69009795950302,-3.5521424613037245,114.43198975946082,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49140818325813646
26.0,715.1215699089831,-2.934697258217452,706.9418690456623,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,0.4914076396482007
20.0,84.86504091812711,0.04004484399225532,64.20587450079431,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4913215750506811
32.0,1395.682019846446,0.9905973118651218,1403.515528984536,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.49128034546291255
37.0,3952.884798856106,3.1090889704707663,3917.4196549495055,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.49116860833763937
32.0,627.1056509920078,0.4341193325956783,623.9902992870964,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49114465202994095
26.0,157.70276525939275,1.665897583826768,99.41207797911882,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.49114141725977334
46.0,424.5400018392623,-1.4207344921061462,456.66080932863656,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.49108703750987315
52.0,327.8603353009477,0.6058332706285592,322.346784598951,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,0.49107645823854035
45.0,415.27741042002975,0.1632696201188719,421.15697572184064,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4909726184791899
26.0,193.21292017369456,0.8821312309202034,191.9824987726636,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4909610314498672
33.0,329.68759291292,3.550937622897344,276.5907717844476,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.49092310944471296
45.0,2352.026680376749,-2.8988696250877,2366.7051708678537,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.4909204956296502
31.0,685.7235942661284,-0.4392985265330526,734.5808138686613,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4909191622991957
25.0,228.00420089428883,2.37671129603669,226.5011699230608,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4907607529485002
35.0,661.3969488663561,0.14163863469117133,696.1099237918393,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.49075530307587445
39.0,1720.7222688948889,-2.4393296354264566,1739.5042360747311,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4907086886396682
39.0,3901.932111180755,0.8900638878940663,3861.056150256271,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.49066999203493866
47.0,2774.7544275566966,-1.5831152903980183,2792.5068426058615,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,0.49061837935705627
44.0,2742.4512573814195,-0.7631752501347546,2740.7504535074454,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.490494357136929
29.0,1599.7965421458996,4.141243221276727,1531.5916952862297,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4904645604513149
34.0,1286.7755151483584,0.11999052298996503,1389.3060432494822,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49043899047031425
33.0,49.294322853539114,-5.6621554484176855,70.31645309419766,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.4902384343471566
38.0,73.66395317626854,-2.5468152451837325,112.12821654041538,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.49013063506793153
39.0,239.99212629230507,-2.6866123579489236,290.6310669417327,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4901227144605969
35.0,3725.154592737387,-5.9995663849549965,3722.972842331527,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.49009947465406933
45.0,689.714092168609,0.46005285769964305,650.6058563853524,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49009207604756794
41.0,68.91394410917421,0.18963675098821398,58.41740442527206,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.49003262901674205
33.0,1515.2551134977364,0.5509895999438413,1542.2573637779917,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,0.49000500509768363
76.0,89.21264167039675,-2.9643274839739253,172.9146574311749,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,0.4899152735079361
34.0,708.3443015852014,0.3150047724490787,710.3298764290975,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48984299393063424
34.0,90.73477057830172,-2.290728173650139,137.01508961813408,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48968547232932846
28.0,706.7703521175315,1.5764228486639877,716.4974139929479,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48935805677248617
34.0,183.24198361064902,2.582030853659636,120.49054644261629,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.4892499444071198
39.0,834.6640419083536,-3.0112155699199503,881.3932666748817,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.4891581222213594
28.0,683.4247079742578,-2.913014410659562,692.5786060915502,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48913692540058373
46.0,14547.937858694797,6.48421362949819,14498.818513535809,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0.4890797580242847
80.0,1878.602999058025,2.3156725278836165,1864.9499198498863,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,0.4890366261930421
45.0,894.8414121174951,-0.47912228888237224,888.8093941348524,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.4890331767626931
24.0,391.0227831853899,-5.386822730790882,415.38340250184797,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48901918893747764
48.0,1106.1821067295946,1.5099398729589848,1103.8094755666707,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0.4887050774052384
33.0,108.87115230654152,4.688612054781207,14.06615804932745,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4885935702801618
41.0,136.74731634483356,3.783967411271496,61.41777692513404,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48854163964959263
33.0,124.93081985332991,1.9774889890906353,65.08698876268046,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4885272882695563
35.0,227.69491974083405,-4.240432056711281,324.7433468250037,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4884529464858295
26.0,108.19174521278578,-0.7844419917262349,88.26232258201668,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4884348715763908
73.0,2477.9771715338893,1.9853409217606712,2553.085796758336,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,0.4883674123037454
39.0,2687.2105646558175,0.6918730051718012,2748.5812572957893,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4883480502130601
30.0,804.8413773645525,-0.21665994463232438,872.8228880197802,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.4883426021733763
32.0,93.94890047474806,-5.88958720015709,205.00754220845678,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.488338764563676
78.0,43.45706888752791,-2.2175840665539464,57.69687365090287,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,0.48827494590940534
28.0,826.5198820082277,-1.396452777352847,940.1526246497726,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4881933882076713
38.0,38.92856826225731,2.4503406549836213,36.051511734764624,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.48812617661968
67.0,1718.273683695955,3.6045923398200377,1718.4864573762388,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,0.488091590583649
35.0,866.5079008002299,-1.5886266440024701,900.080335680907,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.488042684453173
81.0,-69.7761885858315,-4.391373505474268,19.30678331887175,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,0.4880426035724661
28.0,777.1195176097713,-1.760124237139362,764.7894727915353,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4878899726987085
75.0,3443.596973085249,0.6824815673511694,3317.0082038396813,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,0.4878282597806014
28.0,859.3484039985254,-1.1356304057813396,901.5141680440537,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.48770817978095676
41.233851784080514,1127.8831483893712,0.4243445672263897,1123.5103476112781,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4876623907028286
32.0,559.4351037880485,-0.9709400015886877,561.5757336508635,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48758663605564473
70.0,3317.8944048078897,-0.5433508673284269,3243.2812301777367,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,0.4875701476684798
35.0,469.1949191104563,-2.225396889432675,498.0978392022757,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48753539544236496
20.0,460.7641236064143,5.441138506843638,420.11719772117556,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4875245422759843
32.0,105.50221790172793,3.7854933849297066,57.829681649916196,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,0.4875062009749132
33.0,1558.3260813332763,-4.609197747345906,1647.7053682224707,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.48747752652425175
56.0,12402.071794861664,2.800671940729735,12362.668791929716,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48741420662599916
35.0,26.403265211348963,3.309798507860921,9.841141907903525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.4873824702018022
30.0,182.15125900711735,-0.08528545277229682,186.21792540220116,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.48736028895647965
30.0,78.3697032425165,-3.943026938442033,128.77634538139043,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48726697062634633
30.0,37.85244174935549,-5.593713877853722,136.14097946364365,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.48724737269595353
41.0,272.7675694633203,-0.24569992844908028,272.34591185034236,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.48724579015766745
44.0,4004.4933345178683,-5.694666108925212,4107.178279176261,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,0.48720094665333064
29.0,902.4092786386185,3.1045565867325924,904.8956559939614,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48718191678648654
41.0,432.04933920272015,2.5996164390466583,307.4568616850727,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.48717694379960913
31.0,9.387935256132522,-5.972543837734202,91.45616793873572,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.4869009940884379
32.0,771.8932120383677,7.651179925295059,673.4981137059088,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4868662310843156
37.0,481.4911178805427,-1.5183287866528916,456.8054754122292,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.48682497575414707
55.0,2460.262935279988,-1.9391247860714975,2466.4214633434344,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.48680755887990906
30.0,1583.661032906735,0.3985514553632765,1578.6092307085507,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4867937368011476
27.0,267.43713227597203,0.6119127668657199,249.65525385445335,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,0.4867796454120957
49.0,531.3225273625576,-2.2891344305429446,587.3594437216135,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0.4867753999006235
26.0,695.3572230509812,-5.0531283292853235,723.8360887022617,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48671326109863144
33.0,1375.825404600517,0.01634441445919947,1406.6865909443977,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48664334254201463
29.0,983.3030263571677,-2.75849757556658,1000.370720087344,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4865795362405171
41.0,1685.7207675776874,3.4906053172092197,1586.5294751620083,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0.4865391284530544
29.0,249.28496707704366,-3.0356568296259057,314.6351964311492,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4865275581515084
77.0,1437.2800845219035,-2.7720510696697964,1503.3661428822709,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,0.48647077045714654
51.0,1991.4143613772358,-1.7524347323273195,1990.0840680898268,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.48645563876069803
27.0,1775.358484884659,-5.186828212965784,1819.0086815290404,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4864468841976543
46.0,2191.7031101599955,0.403733651261191,2144.830977492803,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.48644289145127423
